Name,Age,Gender,Email,Phone No.,Programming_Skills,Coding_Skills_Years,Job_Experience_NumCompanies,Previous_Salary,Desired_Salary,Projects,Internships,Education,Gap_Years,Shortlisting_class
Anita Mukhopadhyay,30,Female,anita.mukhopadhyay76@gmail.com,6689015433,7,11,5,1590900,2107454,16,1,B.E.,0,Shortlisted
Waida Ahuja,46,Female,waida.ahuja3@gmail.com,9510918994,3,2,0,151319,271090,1,1,BCA,0,Rejected
Guneet Palla,30,Male,guneet.palla30@gmail.com,9339798887,10,14,4,3042852,3882094,8,1,B.E.,0,Shortlisted
Kalpit Sarna,53,Male,kalpit.sarna81@yahoo.com,6188235050,5,4,5,962308,1261578,13,5,M.Tech,0,Shortlisted
Yashasvi Tiwari,41,Female,yashasvi.tiwari57@yahoo.com,7439083076,10,4,4,3840165,5263391,12,3,B.E.,0,Shortlisted
Ishaan Sharaf,50,Male,ishaan.sharaf97@outlook.com,7835944932,1,0,2,257163,309429,1,1,B.E.,3,Rejected
Aditya Nadig,35,Male,aditya.nadig31@yahoo.com,9809721880,5,8,4,3955367,4517293,12,1,B.E.,0,Shortlisted
Darika Thaker,21,Female,darika.thaker80@yahoo.com,6999411805,7,12,3,3621403,4352390,7,3,B.E.,0,Shortlisted
Vrinda Garde,28,Female,vrinda.garde6@outlook.com,6552306112,10,11,2,3667831,4710702,7,1,M.Tech,0,Shortlisted
Varsha Borde,45,Female,varsha.borde7@gmail.com,7257334436,10,10,4,1680843,1937073,12,1,M.Tech,0,Shortlisted
Daksha Bakshi,32,Female,daksha.bakshi79@gmail.com,9114758850,10,10,3,2242225,2952819,13,2,MCA,0,Shortlisted
Yutika Bumb,24,Female,yutika.bumb2@yahoo.com,7989694065,9,13,3,4303364,5025197,7,4,B.E.,0,Shortlisted
Mugdha Pal,22,Female,mugdha.pal82@gmail.com,9800935907,0,2,2,355149,630112,4,0,M.Tech,0,Rejected
Aadhya Nigam,21,Female,aadhya.nigam40@outlook.com,7317530483,10,7,3,1573342,1765574,10,3,B.E.,0,Shortlisted
Jai Balakrishnan,29,Male,jai.balakrishnan11@yahoo.com,7585295071,3,2,2,449240,711219,0,0,MCA,2,Rejected
Yauvani Dara,50,Female,yauvani.dara84@gmail.com,9389460772,2,0,1,479657,622120,0,0,BSc Computer Science,0,Rejected
Edhitha Prasad,40,Female,edhitha.prasad63@gmail.com,7189819499,3,8,5,3055517,3576644,5,5,B.E.,0,Rejected
Bhavya Wable,26,Female,bhavya.wable8@yahoo.com,6727824035,10,11,2,1931142,2129825,15,5,M.Tech,0,Shortlisted
Anirudh Gokhale,26,Male,anirudh.gokhale76@outlook.com,6350529228,1,2,1,375990,621418,2,1,BCA,0,Rejected
Oni Oommen,51,Female,oni.oommen11@outlook.com,7989222492,8,9,2,1094861,1508878,13,1,BSc Computer Science,0,Shortlisted
Hitesh Tata,30,Male,hitesh.tata72@gmail.com,9576990788,7,12,5,2315196,2981672,14,1,BSc Computer Science,0,Shortlisted
Yashodhara Mani,54,Female,yashodhara.mani28@outlook.com,6453322549,5,12,5,1651003,2125120,5,3,B.E.,0,Shortlisted
Aditya Dutta,24,Male,aditya.dutta79@outlook.com,9239481783,3,3,1,416317,677479,0,1,MCA,3,Rejected
Chaman Rao,28,Female,chaman.rao73@gmail.com,6472008147,1,1,0,762050,1233288,2,0,BSc Computer Science,0,Rejected
Darika Goyal,21,Female,darika.goyal86@yahoo.com,7459170166,6,11,3,1363574,1621640,12,1,M.Tech,0,Shortlisted
Chaitaly Sathe,30,Female,chaitaly.sathe30@gmail.com,9157965707,6,12,3,2908560,4051338,15,5,B.E.,0,Shortlisted
Hemani Patel,23,Female,hemani.patel21@yahoo.com,9838284412,8,14,4,1059156,1261396,15,1,B.E.,0,Shortlisted
Yachana Pillai,21,Female,yachana.pillai51@gmail.com,9632777299,4,12,5,1439061,1622467,15,1,BSc Computer Science,0,Shortlisted
Fitan Bhatti,34,Male,fitan.bhatti75@gmail.com,6757867463,3,6,4,4455739,5049456,11,4,B.E.,1,Shortlisted
Gagan Saran,37,Male,gagan.saran45@yahoo.com,8571214797,8,14,4,956523,1305669,15,2,BSc Computer Science,0,Shortlisted
Vedant Cheema,31,Male,vedant.cheema87@gmail.com,8682875864,2,3,2,214598,294151,4,1,B.E.,1,Rejected
Vedant Tandon,42,Male,vedant.tandon3@yahoo.com,6980863452,2,0,2,613876,1109221,2,0,MSc,3,Rejected
William Bhakta,32,Male,william.bhakta93@gmail.com,7794216285,8,9,4,4039542,5269315,13,4,MCA,0,Shortlisted
Devansh Loyal,38,Male,devansh.loyal43@yahoo.com,6760648999,0,1,1,187111,342224,0,1,M.Tech,2,Rejected
Onkar Basu,40,Male,onkar.basu77@outlook.com,8648351486,6,7,3,3000272,3891062,8,1,B.E.,0,Shortlisted
Faras Bedi,35,Male,faras.bedi25@gmail.com,8738550428,0,0,2,24230,44233,3,0,MSc,3,Rejected
Charan Palla,26,Male,charan.palla52@yahoo.com,8283870201,7,5,5,3693274,4294636,12,2,BSc Computer Science,0,Shortlisted
Mason Sarraf,34,Male,mason.sarraf12@yahoo.com,7188347366,3,11,4,1872412,2093718,12,3,M.Tech,0,Shortlisted
Vedika Munshi,53,Female,vedika.munshi40@gmail.com,9739646865,7,6,2,1652926,2308442,11,1,B.E.,0,Shortlisted
Varsha Chhabra,28,Female,varsha.chhabra79@outlook.com,9382382268,6,9,3,2221219,3008892,12,1,BSc Computer Science,0,Shortlisted
Suhani Bhandari,24,Female,suhani.bhandari28@outlook.com,7183283354,0,1,2,288575,491299,1,0,B.E.,3,Rejected
Chatura Khanna,31,Male,chatura.khanna63@gmail.com,6823498980,10,5,2,4240923,5779185,10,3,B.E.,0,Shortlisted
Ekaraj Nazareth,54,Male,ekaraj.nazareth1@outlook.com,6141636716,7,12,4,2813389,3375035,16,1,B.E.,0,Shortlisted
Lopa Char,51,Female,lopa.char77@outlook.com,9564987749,2,1,1,198281,295692,2,1,MCA,4,Rejected
Nicholas Singh,39,Male,nicholas.singh19@yahoo.com,6778060414,0,2,2,757637,1229788,1,0,MBA,0,Rejected
Bhavika Nanda,53,Female,bhavika.nanda64@gmail.com,6688030166,7,11,5,3406592,4627240,18,3,MCA,0,Shortlisted
Chameli Sethi,51,Female,chameli.sethi78@yahoo.com,8818857391,3,2,0,921119,1319925,0,1,MSc,1,Rejected
Baghyawati Kothari,23,Female,baghyawati.kothari79@gmail.com,9206350268,3,1,1,529036,931256,2,1,MCA,1,Rejected
Vasatika Pandey,49,Female,vasatika.pandey22@yahoo.com,8933508831,0,3,0,882480,1140766,2,1,M.Tech,0,Rejected
Gavin Nagar,54,Male,gavin.nagar20@outlook.com,9288289808,7,15,5,1503201,2074326,17,4,B.E.,0,Shortlisted
Nachiket Sarkar,46,Male,nachiket.sarkar49@yahoo.com,6915568822,3,11,5,3197267,4468063,16,2,BSc Computer Science,0,Shortlisted
Vasatika Toor,22,Female,vasatika.toor82@gmail.com,9496190348,1,3,2,137878,238931,2,0,B.E.,3,Rejected
Chakradhar Hayer,29,Male,chakradhar.hayer93@yahoo.com,8744310044,3,0,0,417069,535153,2,1,MBA,1,Rejected
Fitan Shan,31,Male,fitan.shan43@yahoo.com,6259975144,5,6,3,3518493,4043296,19,5,BSc Computer Science,1,Shortlisted
Rohan Ratti,28,Male,rohan.ratti61@gmail.com,7508181289,3,2,1,245267,357903,3,0,Diploma,3,Rejected
Keya Brar,38,Female,keya.brar21@yahoo.com,6331066575,3,7,4,1153093,1541141,5,1,M.Tech,0,Shortlisted
Kritika Lad,37,Female,kritika.lad12@yahoo.com,8995027735,0,1,2,881100,1264361,4,0,M.Tech,1,Rejected
Jhalak Narang,26,Female,jhalak.narang30@gmail.com,7979521652,3,3,2,586718,943627,0,1,Diploma,0,Rejected
Pallavi Krish,51,Female,pallavi.krish63@yahoo.com,6809107094,2,0,2,167547,315762,1,1,MCA,2,Rejected
Xavier Naik,28,Male,xavier.naik53@gmail.com,6521290187,4,14,3,2667840,3652748,15,3,MCA,1,Shortlisted
Nidhi Manne,21,Female,nidhi.manne22@yahoo.com,8875413631,10,13,5,1743221,2021247,20,4,B.E.,0,Shortlisted
Bachittar Kakar,42,Male,bachittar.kakar74@outlook.com,9700490557,4,14,3,4317547,5271792,16,4,M.Tech,1,Shortlisted
Aadhya Bhalla,47,Female,aadhya.bhalla81@yahoo.com,7767988301,8,4,3,3576265,4013149,14,1,M.Tech,0,Shortlisted
Gavin Edwin,52,Male,gavin.edwin28@yahoo.com,8339426207,8,11,5,4434249,5482246,11,5,BSc Computer Science,0,Shortlisted
Gaurang Mittal,36,Male,gaurang.mittal31@gmail.com,9860198032,2,0,1,320371,426055,0,1,M.Tech,3,Rejected
Quincy Madan,21,Male,quincy.madan80@gmail.com,9520897857,3,9,4,1722220,2263155,6,2,B.E.,0,Shortlisted
Nachiket Kapoor,23,Male,nachiket.kapoor81@yahoo.com,7734858068,1,1,0,229054,307135,4,0,M.Tech,3,Rejected
Amaira Krishna,23,Female,amaira.krishna8@outlook.com,8639830774,9,9,5,907909,1154400,9,5,BSc Computer Science,0,Rejected
Yoshita Lad,24,Female,yoshita.lad45@yahoo.com,8636354396,3,2,0,82089,103274,1,0,MBA,2,Rejected
Gaurav Handa,21,Male,gaurav.handa57@yahoo.com,6132895931,0,0,0,765131,1421303,1,0,M.Tech,0,Rejected
Warinder Nori,41,Male,warinder.nori57@yahoo.com,9425385594,1,3,1,910602,1654991,3,1,M.Tech,3,Rejected
Hitesh Sidhu,46,Male,hitesh.sidhu3@yahoo.com,9190900066,6,5,4,3309783,3967829,9,5,B.E.,0,Shortlisted
Brinda Sandal,42,Female,brinda.sandal3@yahoo.com,7925222307,1,0,2,415474,816790,0,0,Diploma,3,Rejected
Urvi Subramaniam,29,Female,urvi.subramaniam25@outlook.com,7731669881,4,7,4,4024412,4588491,10,5,B.E.,0,Shortlisted
Aachal Lall,33,Female,aachal.lall8@outlook.com,6764783822,9,9,3,1623863,1931065,12,3,M.Tech,0,Rejected
Diya Gera,46,Female,diya.gera40@gmail.com,9102162687,7,8,4,1236920,1528523,14,4,B.E.,0,Shortlisted
Jairaj Bhatia,35,Male,jairaj.bhatia94@yahoo.com,6301518349,3,4,3,1758684,2456370,8,1,B.E.,0,Shortlisted
Rehaan Mohan,36,Male,rehaan.mohan78@yahoo.com,8993595794,1,3,1,328740,395857,3,0,BSc Computer Science,2,Rejected
Yasti Krishnamurthy,23,Female,yasti.krishnamurthy27@outlook.com,9119007044,9,8,4,859853,988144,18,4,M.Tech,0,Shortlisted
Amaira Khalsa,31,Female,amaira.khalsa88@yahoo.com,6524146834,9,14,2,2034662,2412987,19,5,B.E.,0,Shortlisted
Kabir Oommen,45,Male,kabir.oommen33@outlook.com,9347254979,1,3,0,629078,828496,4,0,M.Tech,1,Rejected
Veer Bose,37,Male,veer.bose3@gmail.com,6501338237,3,1,2,550756,865327,4,1,M.Tech,0,Rejected
Anamika Roy,34,Female,anamika.roy68@gmail.com,7163745112,3,3,2,7030,13862,3,1,BSc Computer Science,1,Rejected
Omisha Chowdhury,44,Female,omisha.chowdhury50@outlook.com,6170386701,1,2,1,107555,149749,1,1,M.Tech,3,Rejected
Indali Sarna,27,Female,indali.sarna44@yahoo.com,7350341539,8,15,3,3899330,4709089,9,3,B.E.,0,Shortlisted
Upasna Dyal,49,Female,upasna.dyal78@outlook.com,8741080227,7,12,5,1477777,2016572,18,5,BSc Computer Science,0,Shortlisted
Kai Borah,27,Male,kai.borah39@outlook.com,6109609596,3,0,0,447512,856545,0,1,BSc Computer Science,3,Rejected
Charan Bora,49,Male,charan.bora27@gmail.com,6438263006,2,3,2,296516,566180,0,0,B.E.,0,Rejected
Atharv Apte,39,Male,atharv.apte26@gmail.com,9260871069,9,11,3,886970,1011494,5,5,M.Tech,0,Shortlisted
Chakradev Bawa,36,Male,chakradev.bawa61@yahoo.com,7637544977,10,14,5,3599505,4381131,20,2,M.Tech,0,Shortlisted
Charles Sachdeva,38,Male,charles.sachdeva45@yahoo.com,7935054448,1,0,1,105029,163496,2,1,BSc Computer Science,0,Rejected
Faraj Swamy,46,Male,faraj.swamy83@gmail.com,7886987010,5,7,4,1276790,1727026,15,5,B.E.,0,Shortlisted
Eiravati Ram,30,Female,eiravati.ram59@outlook.com,8460058386,5,10,3,3976089,4970907,14,1,BSc Computer Science,0,Shortlisted
Ekani Ramachandran,49,Female,ekani.ramachandran66@yahoo.com,8163133031,1,1,1,464710,667919,3,1,B.E.,4,Rejected
Qushi Datta,38,Female,qushi.datta72@yahoo.com,6971239860,0,0,0,442935,541685,2,1,Diploma,4,Rejected
Kai Guha,33,Male,kai.guha93@yahoo.com,9910772417,0,3,2,220053,273473,4,1,MCA,3,Rejected
Nicholas Khurana,41,Male,nicholas.khurana46@outlook.com,6550670433,4,13,5,3187224,3715968,5,1,M.Tech,1,Shortlisted
Turvi Varghese,44,Female,turvi.varghese89@gmail.com,8899602771,0,0,2,554293,974727,4,1,MCA,0,Rejected
Patrick Mutti,36,Male,patrick.mutti61@yahoo.com,6161236513,0,2,0,402492,585925,3,1,B.E.,3,Rejected
Onkar Tak,32,Male,onkar.tak81@gmail.com,6739420442,5,7,4,3214050,4383924,9,3,B.E.,0,Shortlisted
Shivani Sabharwal,24,Female,shivani.sabharwal27@yahoo.com,8426363320,1,3,0,848768,1472111,3,1,BCA,1,Rejected
Gabriel Varma,27,Male,gabriel.varma66@yahoo.com,6980504222,2,2,1,815695,1545512,4,0,BSc Computer Science,0,Rejected
Chandresh Om,47,Male,chandresh.om42@outlook.com,9799180409,5,9,3,3660673,4549031,18,3,BSc Computer Science,0,Shortlisted
Noah Chander,22,Male,noah.chander97@outlook.com,6331774643,10,7,5,3033206,3946465,11,4,B.E.,0,Shortlisted
Mohini Kade,21,Female,mohini.kade13@outlook.com,6928409750,8,10,3,1527405,2070076,18,1,BSc Computer Science,0,Shortlisted
Ladli Dube,31,Female,ladli.dube30@outlook.com,7231264836,6,9,2,3219330,4334245,5,4,M.Tech,0,Shortlisted
Janani Madan,49,Female,janani.madan69@gmail.com,9909530474,2,2,2,974030,1939056,1,0,B.E.,3,Rejected
Adya Handa,29,Female,adya.handa20@gmail.com,6502801376,6,5,2,3552683,4595450,17,1,B.E.,0,Rejected
Wakeeta Basu,21,Female,wakeeta.basu34@yahoo.com,6161110902,3,10,4,2846863,3310283,14,4,B.E.,0,Shortlisted
Owen Andra,46,Male,owen.andra11@gmail.com,9255212860,1,3,2,802216,1190602,0,1,Diploma,0,Rejected
Agastya Narayanan,51,Male,agastya.narayanan99@outlook.com,8674086475,4,7,4,3849319,5326855,18,2,BSc Computer Science,0,Shortlisted
Vedhika Menon,41,Female,vedhika.menon69@gmail.com,9687614498,7,4,4,4272808,5639760,7,3,M.Tech,0,Shortlisted
Bachittar Mital,26,Male,bachittar.mital90@yahoo.com,7165175714,3,0,1,739374,1184163,2,0,Diploma,3,Rejected
Neelima Ravi,25,Female,neelima.ravi60@outlook.com,7524006090,4,10,2,2633065,3569593,19,5,M.Tech,0,Shortlisted
Baghyawati Chad,40,Female,baghyawati.chad12@yahoo.com,9422716807,6,13,2,2998241,4123272,12,1,BSc Computer Science,1,Shortlisted
Wishi Chawla,41,Female,wishi.chawla54@yahoo.com,6739493754,4,6,3,2089214,2623685,15,3,B.E.,0,Shortlisted
Brijesh Minhas,23,Male,brijesh.minhas83@yahoo.com,8782162349,1,2,1,900027,1616365,0,0,B.E.,1,Rejected
George Deo,54,Male,george.deo9@yahoo.com,6148947642,3,3,1,13747,18397,4,0,BSc Computer Science,2,Shortlisted
Chanakya Bhargava,26,Male,chanakya.bhargava2@yahoo.com,9425518545,3,0,0,16897,21032,1,1,MSc,0,Rejected
Sneha Badal,52,Female,sneha.badal95@outlook.com,6982173361,2,3,0,28651,45215,3,1,MBA,0,Rejected
Gaurangi Trivedi,53,Female,gaurangi.trivedi64@gmail.com,6512819175,0,1,2,780103,1223837,4,0,M.Tech,2,Rejected
Mason Jha,47,Male,mason.jha79@gmail.com,7148544634,0,1,1,193405,363753,4,0,MSc,4,Rejected
Ucchal Lala,34,Female,ucchal.lala42@yahoo.com,8570447763,3,0,0,318914,449866,1,0,BCA,3,Rejected
Meghana Pau,23,Female,meghana.pau32@outlook.com,8801281754,3,0,0,663461,1240586,0,0,B.E.,0,Rejected
Sai Dada,21,Female,sai.dada67@yahoo.com,8985392074,7,10,5,2356188,2991223,5,4,B.E.,0,Shortlisted
Madhavi Chad,38,Female,madhavi.chad59@yahoo.com,6336992237,9,4,5,3563794,4481114,9,2,B.E.,0,Shortlisted
Isaac Parekh,40,Male,isaac.parekh95@outlook.com,8482103791,5,8,3,4411955,5975762,10,3,M.Tech,1,Shortlisted
Farhan Venkataraman,51,Male,farhan.venkataraman7@gmail.com,6823653959,5,14,2,3077253,4109952,5,1,B.E.,0,Shortlisted
Radha Kar,24,Female,radha.kar31@yahoo.com,7329232097,5,6,3,1731795,2416888,16,3,M.Tech,0,Shortlisted
Baljiwan Goyal,46,Male,baljiwan.goyal26@yahoo.com,6493170785,1,2,0,18890,33454,1,0,BSc Computer Science,0,Rejected
Chasmum Savant,45,Female,chasmum.savant89@gmail.com,7305799519,0,1,1,328534,518753,3,0,MSc,0,Rejected
Harinakshi Bir,50,Female,harinakshi.bir21@yahoo.com,8651399723,8,13,4,1762953,2378221,11,2,M.Tech,0,Shortlisted
Nathan Sura,30,Male,nathan.sura95@gmail.com,6184615619,3,4,2,3478290,4733046,9,4,BSc Computer Science,0,Shortlisted
Kala Bains,29,Female,kala.bains88@outlook.com,6352133970,8,7,2,2901096,3973100,7,1,B.E.,0,Shortlisted
Siddharth Grewal,34,Male,siddharth.grewal61@gmail.com,7579079962,0,2,2,295805,564469,4,0,BCA,1,Rejected
Wakeeta Gokhale,44,Female,wakeeta.gokhale87@outlook.com,6900843298,9,5,3,892034,1125952,19,5,M.Tech,0,Shortlisted
Arunima Bhatt,41,Female,arunima.bhatt83@yahoo.com,9773924126,2,0,0,83080,144029,2,1,MCA,0,Rejected
Harish Soman,29,Male,harish.soman65@gmail.com,9338508290,4,6,3,3328810,4026908,9,4,BSc Computer Science,0,Shortlisted
Gunbir Bumb,45,Male,gunbir.bumb84@yahoo.com,9217600123,3,0,1,681648,1090804,4,1,Diploma,2,Rejected
Ekbal Sethi,36,Male,ekbal.sethi25@yahoo.com,8449209167,3,0,0,543414,654878,4,0,M.Tech,3,Rejected
Gunbir Raj,33,Male,gunbir.raj25@outlook.com,9799600289,7,6,4,1592983,2019531,8,4,B.E.,1,Rejected
Saumya More,25,Female,saumya.more55@yahoo.com,7627955492,5,5,4,3907794,4851157,12,4,BSc Computer Science,1,Shortlisted
Harshil Basak,21,Male,harshil.basak21@outlook.com,7758040970,3,2,2,81407,157967,3,1,MBA,4,Rejected
Balveer Sibal,42,Male,balveer.sibal10@outlook.com,8449306617,7,11,4,3939631,4983186,16,3,B.E.,0,Shortlisted
Urvi Narula,32,Female,urvi.narula22@yahoo.com,6751759947,0,1,1,671734,823452,1,0,BSc Computer Science,0,Rejected
Fitan Bhardwaj,40,Male,fitan.bhardwaj60@outlook.com,6579125150,4,7,3,1940113,2261001,13,5,M.Tech,0,Shortlisted
Tripti Setty,34,Female,tripti.setty4@yahoo.com,7899298593,3,0,0,113497,152901,1,0,B.E.,1,Shortlisted
Chakrika Chanda,48,Female,chakrika.chanda76@yahoo.com,7770009894,3,5,3,1424239,1955395,19,2,M.Tech,0,Rejected
Victor Bajwa,41,Male,victor.bajwa93@yahoo.com,7703329571,4,12,3,3168296,4243543,5,3,MCA,0,Shortlisted
Maanav Chanda,33,Male,maanav.chanda60@yahoo.com,8633613406,0,0,0,575590,724281,3,1,BSc Computer Science,0,Rejected
Qadim Iyer,39,Male,qadim.iyer12@gmail.com,6937289639,6,10,4,2065911,2334267,9,1,M.Tech,0,Shortlisted
Krisha Suri,44,Female,krisha.suri4@gmail.com,8619388761,2,1,1,844403,1119711,3,0,BCA,2,Rejected
Inaya Mand,49,Female,inaya.mand60@outlook.com,6549510728,0,0,1,524716,884201,3,0,Diploma,0,Rejected
Tara Reddy,52,Female,tara.reddy64@yahoo.com,6306528606,5,7,4,2222410,2950946,17,2,BSc Computer Science,0,Shortlisted
Forum Khalsa,30,Female,forum.khalsa38@outlook.com,6918624499,6,12,4,2500066,3299476,18,2,M.Tech,0,Rejected
Veda Sabharwal,51,Female,veda.sabharwal57@outlook.com,9761949916,2,3,1,825741,1328465,3,1,M.Tech,3,Rejected
Aarnav Bassi,21,Male,aarnav.bassi62@outlook.com,9787790056,5,13,5,1141705,1342940,13,5,B.E.,0,Shortlisted
Nikita Gole,46,Female,nikita.gole21@gmail.com,8346408251,5,8,2,4470577,4991580,9,3,M.Tech,0,Shortlisted
Odika Taneja,54,Female,odika.taneja78@gmail.com,9104555000,2,3,0,200233,386548,1,1,B.E.,0,Rejected
Jhalak Kibe,29,Female,jhalak.kibe11@outlook.com,6643806210,0,1,1,310784,510967,3,0,B.E.,4,Rejected
Oni Kulkarni,23,Female,oni.kulkarni64@yahoo.com,9865748392,2,1,1,285054,534991,2,1,BCA,0,Rejected
Yatin Handa,53,Male,yatin.handa73@yahoo.com,6188049647,2,2,2,190461,268976,0,0,MSc,0,Rejected
Ekansh Wali,41,Male,ekansh.wali17@yahoo.com,9589443763,9,9,5,3745366,4558256,10,5,B.E.,0,Shortlisted
Nirja Vohra,27,Female,nirja.vohra76@gmail.com,8565148978,1,2,2,729284,898111,2,0,B.E.,0,Rejected
Aarini Chandran,24,Female,aarini.chandran36@yahoo.com,8797812528,10,6,3,4292333,5510776,7,5,M.Tech,0,Shortlisted
Veer Mistry,36,Male,veer.mistry51@gmail.com,7162983425,3,10,4,4453322,5902888,5,3,B.E.,0,Shortlisted
Bahadurjit Devan,32,Male,bahadurjit.devan50@outlook.com,7142399664,1,1,2,584140,956083,0,1,M.Tech,2,Rejected
Kalpit Jha,37,Male,kalpit.jha87@outlook.com,8317228117,4,4,2,1882931,2505744,11,1,B.E.,0,Shortlisted
Devika Choudhury,38,Female,devika.choudhury43@gmail.com,8868804603,2,1,2,426566,700702,1,0,BSc Computer Science,3,Rejected
Jason Dash,28,Male,jason.dash53@gmail.com,8955177806,6,9,2,1840022,2422034,10,1,M.Tech,0,Shortlisted
Ubika Morar,40,Female,ubika.morar36@outlook.com,8871854239,1,3,1,971220,1234655,4,1,Diploma,3,Rejected
Joshua Badal,27,Male,joshua.badal34@outlook.com,6336079632,0,3,1,482558,839700,1,1,Diploma,3,Rejected
Gauri Bora,44,Female,gauri.bora74@gmail.com,8813848129,3,3,0,792587,1079709,3,0,M.Tech,0,Rejected
Lila Rattan,40,Female,lila.rattan15@gmail.com,9220954160,0,0,2,130556,176078,2,1,BSc Computer Science,0,Rejected
Rishi Mahal,49,Male,rishi.mahal58@yahoo.com,7286940769,8,7,5,4103618,4539187,12,2,M.Tech,0,Shortlisted
Chandani Bora,50,Female,chandani.bora23@gmail.com,6479211240,4,7,3,4020170,5129482,12,1,M.Tech,0,Shortlisted
Darika Tripathi,30,Female,darika.tripathi25@gmail.com,7517337121,0,3,1,97623,152484,0,0,MCA,2,Rejected
Yamini Rao,26,Female,yamini.rao94@yahoo.com,6877426636,7,6,3,3497992,4109807,6,1,M.Tech,0,Shortlisted
Chanakya Joshi,27,Male,chanakya.joshi23@outlook.com,8484882392,1,0,2,52413,87052,1,0,MCA,3,Rejected
Ranveer Saha,35,Male,ranveer.saha44@gmail.com,8667091516,0,3,0,139975,238615,4,0,BCA,0,Rejected
Jeevika Gera,46,Female,jeevika.gera88@gmail.com,8833468146,1,0,1,269875,501986,0,1,MCA,4,Rejected
Yashawini Kala,37,Female,yashawini.kala83@yahoo.com,7286212776,5,6,2,4168099,4995915,7,4,B.E.,0,Shortlisted
Christopher Bahri,38,Male,christopher.bahri5@outlook.com,6286520594,10,9,4,4416992,5757584,20,3,B.E.,0,Shortlisted
Chasmum Hayer,21,Female,chasmum.hayer14@outlook.com,8699069538,7,14,2,1838892,2466338,13,1,B.E.,0,Rejected
Fariq Saran,25,Male,fariq.saran48@yahoo.com,9339537358,1,1,2,195466,263966,2,1,MSc,3,Rejected
Isaac Deshpande,33,Male,isaac.deshpande28@outlook.com,7829832567,3,2,1,179746,274086,2,0,M.Tech,1,Rejected
Pranit Nayar,27,Male,pranit.nayar35@gmail.com,6119467028,1,2,2,99169,166513,1,0,MSc,0,Rejected
Hemang Som,34,Male,hemang.som97@outlook.com,6540959044,2,1,2,886888,1216348,2,1,MSc,0,Rejected
Zilmil Mammen,27,Female,zilmil.mammen84@outlook.com,8472868140,0,1,0,795224,1056628,1,1,MSc,3,Rejected
Netra Reddy,53,Female,netra.reddy18@yahoo.com,9414774790,0,0,1,671965,1308315,0,0,BSc Computer Science,1,Rejected
Nandini Subramanian,22,Female,nandini.subramanian46@gmail.com,9540079337,4,7,2,3374484,4685573,11,2,B.E.,0,Shortlisted
Chanakya Lad,22,Male,chanakya.lad9@outlook.com,8686945065,3,2,0,575141,1149712,2,1,M.Tech,3,Rejected
Christopher Ahuja,47,Male,christopher.ahuja58@gmail.com,6190953018,9,8,3,1294898,1744516,9,4,B.E.,0,Shortlisted
Tanvi Kumar,35,Female,tanvi.kumar86@outlook.com,7726002173,3,1,2,833010,1253059,1,1,M.Tech,0,Rejected
Jason Raghavan,34,Male,jason.raghavan77@yahoo.com,8879377797,4,14,3,1983039,2227772,20,3,BSc Computer Science,0,Shortlisted
Lakshit Nanda,33,Male,lakshit.nanda77@yahoo.com,6923569690,10,12,3,4113871,4960349,8,3,BSc Computer Science,0,Shortlisted
Jhalak Rout,47,Female,jhalak.rout97@yahoo.com,7513175556,6,8,3,3670384,5085000,13,3,B.E.,1,Shortlisted
Vaishnavi Bhatia,47,Female,vaishnavi.bhatia47@outlook.com,9516153300,3,6,4,1428216,1859920,6,5,BSc Computer Science,0,Shortlisted
Pooja Pai,25,Female,pooja.pai82@outlook.com,9807502568,0,3,1,666284,1219221,1,1,M.Tech,2,Rejected
Upadhriti Bandi,34,Female,upadhriti.bandi99@gmail.com,9459394066,2,1,1,504122,942764,4,1,BCA,3,Rejected
Chaman Saha,49,Female,chaman.saha94@gmail.com,9537817603,6,7,5,3807652,4744042,18,4,B.E.,0,Shortlisted
Imaran Murthy,25,Male,imaran.murthy94@gmail.com,9984605167,1,2,0,59266,86551,3,0,Diploma,0,Rejected
Nihal Samra,25,Male,nihal.samra77@outlook.com,9122042247,0,3,1,126101,162784,2,1,M.Tech,1,Rejected
Hemangini Devan,47,Female,hemangini.devan19@outlook.com,9102025499,3,15,4,2120494,2698110,18,3,M.Tech,0,Shortlisted
Dipta Kashyap,21,Female,dipta.kashyap58@gmail.com,7808052968,8,8,3,1540447,2043423,10,4,M.Tech,0,Rejected
Ikshita Sarin,47,Female,ikshita.sarin18@yahoo.com,6825861555,0,2,2,841634,1451529,4,1,BCA,3,Rejected
Vivaan Vasa,46,Male,vivaan.vasa72@yahoo.com,7769869661,5,11,5,2967081,3574555,13,4,M.Tech,1,Shortlisted
Abhiram Naidu,49,Male,abhiram.naidu82@yahoo.com,9206045207,3,2,2,703675,1301561,4,0,M.Tech,3,Rejected
Saumya Kothari,23,Female,saumya.kothari26@outlook.com,6407523770,9,15,5,2582875,3429753,10,4,B.E.,1,Rejected
